1000,250,10,2860,241,0.0034296
1000,250,60,2860,16,0.0022527
1000,250,110,2860,16,0.002247
1000,250,160,2860,16,0.0021562
1000,250,210,2860,16,0.0020319
1000,250,260,2860,16,0.0022717
1000,250,310,2860,16,0.0020608
1000,250,360,2860,16,0.0022515
1000,250,410,2860,16,0.0022429
1000,250,460,2860,16,0.0022464
1000,250,510,2860,16,0.0022724
1000,250,560,2860,16,0.0021747
1000,250,610,2860,16,0.0021051
1000,250,660,2860,16,0.0022065
1000,250,710,2860,16,0.0022981
1000,250,760,2860,16,0.0022144
1000,500,10,3784,673,0.0045571
1000,500,60,3784,50,0.0030232
1000,500,110,3784,28,0.0027876
1000,500,160,3784,28,0.0029398
1000,500,210,3784,28,0.0027618
1000,500,260,3784,28,0.0029444
1000,500,310,3784,28,0.002843
1000,500,360,3784,28,0.0028212
1000,500,410,3784,28,0.0029425
1000,500,460,3784,28,0.0028206
1000,500,510,3784,28,0.0027185
1000,500,560,3784,28,0.0029074
1000,500,610,3784,28,0.0027189
1000,500,660,3784,28,0.0028441
1000,500,710,3784,28,0.0029444
1000,500,760,3784,28,0.0027836
1000,750,10,4641,1117,0.0064364
1000,750,60,4641,68,0.0036099
1000,750,110,4641,38,0.0034753
1000,750,160,4641,38,0.0033363
1000,750,210,4641,38,0.0032823
1000,750,260,4641,38,0.0033938
1000,750,310,4641,38,0.0033743
1000,750,360,4641,38,0.0033961
1000,750,410,4641,38,0.0032582
1000,750,460,4641,38,0.0033507
1000,750,510,4641,38,0.0035503
1000,750,560,4641,38,0.0033365
1000,750,610,4641,38,0.0032209
1000,750,660,4641,38,0.0035052
1000,750,710,4641,38,0.0035653
1000,750,760,4641,38,0.0034948
1000,1000,10,5509,1581,0.0084306
1000,1000,60,5509,100,0.004241
1000,1000,110,5509,47,0.0040969
1000,1000,160,5509,47,0.0041714
1000,1000,210,5509,47,0.0040978
1000,1000,260,5509,47,0.0041222
1000,1000,310,5509,47,0.0042122
1000,1000,360,5509,47,0.0037757
1000,1000,410,5509,47,0.0038565
1000,1000,460,5509,47,0.0037721
1000,1000,510,5509,47,0.0040395
1000,1000,560,5509,47,0.0039901
1000,1000,610,5509,47,0.0040767
1000,1000,660,5509,47,0.0040674
1000,1000,710,5509,47,0.0038827
1000,1000,760,5509,47,0.0040545
1000,1250,10,6344,2010,0.0100459
1000,1250,60,6344,225,0.0052859
1000,1250,110,6344,73,0.0049414
1000,1250,160,6344,57,0.0049966
1000,1250,210,6344,57,0.0048878
1000,1250,260,6344,57,0.0049122
1000,1250,310,6344,57,0.0047523
1000,1250,360,6344,57,0.0049269
1000,1250,410,6344,57,0.0050785
1000,1250,460,6344,57,0.0050809
1000,1250,510,6344,57,0.0049133
1000,1250,560,6344,57,0.0042721
1000,1250,610,6344,57,0.0048175
1000,1250,660,6344,57,0.004779
1000,1250,710,6344,57,0.0048768
1000,1250,760,6344,57,0.0045999
1000,1500,10,7287,2528,0.0124319
1000,1500,60,7287,453,0.0067455
1000,1500,110,7287,100,0.0059274
1000,1500,160,7287,71,0.005625
1000,1500,210,7287,71,0.0060318
1000,1500,260,7287,71,0.0057592
1000,1500,310,7287,71,0.0056129
1000,1500,360,7287,71,0.005497
1000,1500,410,7287,71,0.0057167
1000,1500,460,7287,71,0.005693
1000,1500,510,7287,71,0.0058091
1000,1500,560,7287,71,0.0058164
1000,1500,610,7287,71,0.0058928
1000,1500,660,7287,71,0.0056067
1000,1500,710,7287,71,0.0058321
1000,1500,760,7287,71,0.0059722
1000,1750,10,8083,2959,0.0143675
1000,1750,60,8083,539,0.0071316
1000,1750,110,8083,104,0.0058372
1000,1750,160,8083,74,0.0063047
1000,1750,210,8083,74,0.0059213
1000,1750,260,8083,74,0.0069029
1000,1750,310,8083,74,0.0061189
1000,1750,360,8083,74,0.0057466
1000,1750,410,8083,74,0.0062436
1000,1750,460,8083,74,0.0062827
1000,1750,510,8083,74,0.0058069
1000,1750,560,8083,74,0.0064266
1000,1750,610,8083,74,0.0061657
1000,1750,660,8083,74,0.0061411
1000,1750,710,8083,74,0.0060191
1000,1750,760,8083,74,0.0064004
1000,2000,10,9061,3459,0.0173567
1000,2000,60,9061,875,0.0089411
1000,2000,110,9061,157,0.0069918
1000,2000,160,9061,107,0.0072033
1000,2000,210,9061,93,0.0069914
1000,2000,260,9061,93,0.0071909
1000,2000,310,9061,93,0.0072564
1000,2000,360,9061,93,0.0074014
1000,2000,410,9061,93,0.0072461
1000,2000,460,9061,93,0.0072168
1000,2000,510,9061,93,0.0072393
1000,2000,560,9061,93,0.0071774
1000,2000,610,9061,93,0.0071842
1000,2000,660,9061,93,0.0071223
1000,2000,710,9061,93,0.0072377
1000,2000,760,9061,93,0.0073082
1000,2250,10,9983,3881,0.0191857
1000,2250,60,9983,1108,0.0101791
1000,2250,110,9983,315,0.0088627
1000,2250,160,9983,133,0.0079001
1000,2250,210,9983,103,0.0079445
1000,2250,260,9983,103,0.008355
1000,2250,310,9983,103,0.008146
1000,2250,360,9983,103,0.0081826
1000,2250,410,9983,103,0.0079711
1000,2250,460,9983,103,0.0078795
1000,2250,510,9983,103,0.0082365
1000,2250,560,9983,103,0.0083173
1000,2250,610,9983,103,0.0077706
1000,2250,660,9983,103,0.0081982
1000,2250,710,9983,103,0.0082512
1000,2250,760,9983,103,0.0082278
1000,2500,10,10874,4277,0.0203316
1000,2500,60,10874,1367,0.0114437
1000,2500,110,10874,505,0.0094453
1000,2500,160,10874,150,0.0087961
1000,2500,210,10874,119,0.0089155
1000,2500,260,10874,119,0.0088925
1000,2500,310,10874,119,0.0091871
1000,2500,360,10874,119,0.0089644
1000,2500,410,10874,119,0.0093025
1000,2500,460,10874,119,0.0091246
1000,2500,510,10874,119,0.0085429
1000,2500,560,10874,119,0.00846
1000,2500,610,10874,119,0.0099417
1000,2500,660,10874,119,0.0086176
1000,2500,710,10874,119,0.0088882
1000,2500,760,10874,119,0.0087695
1000,2750,10,11380,4520,0.0209727
1000,2750,60,11380,1420,0.011699
1000,2750,110,11380,528,0.0102174
1000,2750,160,11380,155,0.0093788
1000,2750,210,11380,118,0.0089652
1000,2750,260,11380,118,0.008738
1000,2750,310,11380,118,0.0095451
1000,2750,360,11380,118,0.0093016
1000,2750,410,11380,118,0.009168
1000,2750,460,11380,118,0.0090926
1000,2750,510,11380,118,0.009139
1000,2750,560,11380,118,0.0085778
1000,2750,610,11380,118,0.0087784
1000,2750,660,11380,118,0.0092656
1000,2750,710,11380,118,0.0092395
1000,2750,760,11380,118,0.0094325
1000,3000,10,11937,4764,0.0236322
1000,3000,60,11937,1528,0.0133055
1000,3000,110,11937,603,0.0112643
1000,3000,160,11937,170,0.0112272
1000,3000,210,11937,136,0.0101963
1000,3000,260,11937,121,0.0099011
1000,3000,310,11937,121,0.0098192
1000,3000,360,11937,121,0.0095406
1000,3000,410,11937,121,0.0101165
1000,3000,460,11937,121,0.0098033
1000,3000,510,11937,121,0.0095933
1000,3000,560,11937,121,0.0093488
1000,3000,610,11937,121,0.0099145
1000,3000,660,11937,121,0.0098387
1000,3000,710,11937,121,0.0091689
1000,3000,760,11937,121,0.0097272
1000,3250,10,12498,5065,0.0257578
1000,3250,60,12498,1661,0.0144439
1000,3250,110,12498,713,0.0117634
1000,3250,160,12498,204,0.0101812
1000,3250,210,12498,146,0.0109095
1000,3250,260,12498,132,0.0105377
1000,3250,310,12498,132,0.0104175
1000,3250,360,12498,132,0.0107581
1000,3250,410,12498,132,0.010351
1000,3250,460,12498,132,0.0107431
1000,3250,510,12498,132,0.0096778
1000,3250,560,12498,132,0.0110357
1000,3250,610,12498,132,0.0107934
1000,3250,660,12498,132,0.0107224
1000,3250,710,12498,132,0.0111279
1000,3250,760,12498,132,0.0105346
1000,3500,10,12996,5322,0.0268163
1000,3500,60,12996,1730,0.0149779
1000,3500,110,12996,732,0.0120928
1000,3500,160,12996,217,0.0114916
1000,3500,210,12996,170,0.0105799
1000,3500,260,12996,132,0.0112617
1000,3500,310,12996,132,0.0119551
1000,3500,360,12996,132,0.0105341
1000,3500,410,12996,132,0.0106329
1000,3500,460,12996,132,0.0105873
1000,3500,510,12996,132,0.0107829
1000,3500,560,12996,132,0.0111285
1000,3500,610,12996,132,0.0107334
1000,3500,660,12996,132,0.0106597
1000,3500,710,12996,132,0.0111558
1000,3500,760,12996,132,0.0112431
1000,3750,10,13542,5590,0.028672
1000,3750,60,13542,1859,0.0153848
1000,3750,110,13542,765,0.012925
1000,3750,160,13542,279,0.0122221
1000,3750,210,13542,188,0.0116984
1000,3750,260,13542,139,0.0111696
1000,3750,310,13542,139,0.0116521
1000,3750,360,13542,139,0.0116045
1000,3750,410,13542,139,0.0113677
1000,3750,460,13542,139,0.0116009
1000,3750,510,13542,139,0.0115763
1000,3750,560,13542,139,0.0117257
1000,3750,610,13542,139,0.0111321
1000,3750,660,13542,139,0.0111726
1000,3750,710,13542,139,0.0111651
1000,3750,760,13542,139,0.01209
1000,4000,10,15250,6366,0.0306645
1000,4000,60,15250,2039,0.0179411
1000,4000,110,15250,928,0.014646
1000,4000,160,15250,400,0.0136281
1000,4000,210,15250,209,0.0125472
1000,4000,260,15250,147,0.0129035
1000,4000,310,15250,147,0.0120999
1000,4000,360,15250,147,0.0123134
1000,4000,410,15250,147,0.0122988
1000,4000,460,15250,147,0.0122227
1000,4000,510,15250,147,0.0124341
1000,4000,560,15250,147,0.0130429
1000,4000,610,15250,147,0.0118954
1000,4000,660,15250,147,0.0123077
1000,4000,710,15250,147,0.0120415
1000,4000,760,15250,147,0.0128702
1000,4250,10,16255,6741,0.0336328
1000,4250,60,16255,2243,0.0184856
1000,4250,110,16255,997,0.0147393
1000,4250,160,16255,455,0.0143321
1000,4250,210,16255,251,0.0139521
1000,4250,260,16255,178,0.0139856
1000,4250,310,16255,161,0.0134741
1000,4250,360,16255,161,0.0132586
1000,4250,410,16255,161,0.0135044
1000,4250,460,16255,161,0.0136001
1000,4250,510,16255,161,0.0134254
1000,4250,560,16255,161,0.0129115
1000,4250,610,16255,161,0.0132937
1000,4250,660,16255,161,0.013222
1000,4250,710,16255,161,0.0131721
1000,4250,760,16255,161,0.0128223
1000,4500,10,17121,6952,0.0339626
1000,4500,60,17121,2396,0.0191857
1000,4500,110,17121,1035,0.0156953
1000,4500,160,17121,492,0.0150134
1000,4500,210,17121,262,0.0144457
1000,4500,260,17121,194,0.0142268
1000,4500,310,17121,160,0.013875
1000,4500,360,17121,160,0.0140603
1000,4500,410,17121,160,0.0137115
1000,4500,460,17121,160,0.0144647
1000,4500,510,17121,160,0.0144306
1000,4500,560,17121,160,0.0138153
1000,4500,610,17121,160,0.0133371
1000,4500,660,17121,160,0.0133359
1000,4500,710,17121,160,0.0135079
1000,4500,760,17121,160,0.0137525
1000,4750,10,17814,7167,0.0347093
1000,4750,60,17814,2463,0.0210952
1000,4750,110,17814,1090,0.0169165
1000,4750,160,17814,550,0.0153579
1000,4750,210,17814,318,0.0142592
1000,4750,260,17814,215,0.0141075
1000,4750,310,17814,167,0.0133031
1000,4750,360,17814,167,0.0131541
1000,4750,410,17814,167,0.0137557
1000,4750,460,17814,167,0.0135615
1000,4750,510,17814,167,0.0152346
1000,4750,560,17814,167,0.0147661
