1000,250,10,7271,446,0.014745
1000,250,60,7271,6,0.0082272
1000,250,110,7271,6,0.0075219
1000,250,160,7271,6,0.0078058
1000,250,210,7271,6,0.0075545
1000,250,260,7271,6,0.0084547
1000,250,310,7271,6,0.0092657
1000,250,360,7271,6,0.0075382
1000,250,410,7271,6,0.0080415
1000,250,460,7271,6,0.008377
1000,250,510,7271,6,0.0079059
1000,250,560,7271,6,0.0080354
1000,250,610,7271,6,0.0077179
1000,250,660,7271,6,0.0075873
1000,250,710,7271,6,0.0074254
1000,250,760,7271,6,0.0083552
1000,500,10,12531,11421,0.0364925
1000,500,60,12531,11,0.0155247
1000,500,110,12531,11,0.0152402
1000,500,160,12531,11,0.0153511
1000,500,210,12531,11,0.0151809
1000,500,260,12531,11,0.0154017
1000,500,310,12531,11,0.0154582
1000,500,360,12531,11,0.0164177
1000,500,410,12531,11,0.0188652
1000,500,460,12531,11,0.0153911
1000,500,510,12531,11,0.0151932
1000,500,560,12531,11,0.015584
1000,500,610,12531,11,0.0154196
1000,500,660,12531,11,0.0152843
1000,500,710,12531,11,0.0154651
1000,500,760,12531,11,0.01512
1000,750,10,17743,16621,0.051825
1000,750,60,17743,30,0.0236637
1000,750,110,17743,15,0.0232304
1000,750,160,17743,15,0.0222506
1000,750,210,17743,15,0.0221973
1000,750,260,17743,15,0.0225227
1000,750,310,17743,15,0.0237899
1000,750,360,17743,15,0.0219225
1000,750,410,17743,15,0.0226701
1000,750,460,17743,15,0.022587
1000,750,510,17743,15,0.0233966
1000,750,560,17743,15,0.0233705
1000,750,610,17743,15,0.022534
1000,750,660,17743,15,0.0227735
1000,750,710,17743,15,0.023414
1000,750,760,17743,15,0.0235359
1000,1000,10,22969,21820,0.0723991
1000,1000,60,22969,44,0.0326214
1000,1000,110,22969,19,0.0315901
1000,1000,160,22969,19,0.0319712
1000,1000,210,22969,19,0.032571
1000,1000,260,22969,19,0.0322043
1000,1000,310,22969,19,0.0325008
1000,1000,360,22969,19,0.0316421
1000,1000,410,22969,19,0.031925
1000,1000,460,22969,19,0.0302506
1000,1000,510,22969,19,0.0304729
1000,1000,560,22969,19,0.0312528
1000,1000,610,22969,19,0.0304438
1000,1000,660,22969,19,0.0307127
1000,1000,710,22969,19,0.0302775
1000,1000,760,22969,19,0.0310176
1000,1250,10,28175,26998,0.0843219
1000,1250,60,28175,51,0.0402154
1000,1250,110,28175,23,0.0385005
1000,1250,160,28175,23,0.040319
1000,1250,210,28175,23,0.0383351
1000,1250,260,28175,23,0.0382989
1000,1250,310,28175,23,0.0391078
