1000,250,10,511,181,0.0019068
1000,250,60,3054,88,0.0030086
1000,250,110,10734,186,0.0102969
1000,250,160,24396,284,0.0230882
1000,250,210,42430,381,0.0370933
1000,250,260,63732,479,0.0561835
1000,250,310,88196,577,0.0818722
1000,250,360,115830,675,0.107613
1000,250,410,147258,773,0.137687
1000,250,460,182524,871,0.172016
1000,250,510,220960,969,0.211009
1000,250,560,262586,1067,0.221395
1000,250,610,307380,1164,0.266663
1000,250,660,356618,1262,0.315834
1000,250,710,409050,1360,0.373099
1000,250,760,464630,1458,0.424545
1000,500,10,891,321,0.0027209
1000,500,60,3319,100,0.0047301
1000,500,110,11439,198,0.0129118
1000,500,160,25331,296,0.0257006
1000,500,210,43365,393,0.0413559
1000,500,260,64897,485,0.0589536
1000,500,310,89591,584,0.082328
1000,500,360,117455,682,0.108669
1000,500,410,148883,779,0.138321
1000,500,460,184379,877,0.171434
1000,500,510,223045,975,0.203494
1000,500,560,264901,1073,0.244456
1000,500,610,309909,1171,0.288805
1000,500,660,359163,1269,0.336268
1000,500,710,411825,1367,0.390576
1000,500,760,467635,1465,0.447579
1000,750,10,1231,452,0.0040058
1000,750,60,3544,111,0.0065634
1000,750,110,12024,208,0.0163512
1000,750,160,26096,305,0.0300707
1000,750,210,44130,402,0.048463
1000,750,260,65850,500,0.0681881
1000,750,310,90732,598,0.0929922
1000,750,360,118784,696,0.119094
1000,750,410,150212,793,0.151618
1000,750,460,185896,891,0.182657
1000,750,510,224750,989,0.218357
1000,750,560,266794,1087,0.260965
1000,750,610,311990,1179,0.311425
1000,750,660,361244,1276,0.371761
1000,750,710,414094,1374,0.427907
1000,750,760,470092,1472,0.493347
1000,1000,10,1577,580,0.0053618
1000,1000,60,3775,121,0.0085772
1000,1000,110,12643,217,0.0211227
1000,1000,160,26927,315,0.0369026
1000,1000,210,44961,412,0.0579922
1000,1000,260,66885,510,0.0800087
1000,1000,310,91971,608,0.107618
1000,1000,360,120227,706,0.130673
1000,1000,410,151669,804,0.161283
1000,1000,460,187543,901,0.202227
1000,1000,510,226601,999,0.240685
1000,1000,560,268849,1097,0.284387
1000,1000,610,314249,1195,0.329762
1000,1000,660,363503,1292,0.38806
1000,1000,710,416557,1390,0.440337
1000,1000,760,472759,1488,0.498634
1000,1250,10,1903,713,0.0059465
1000,1250,60,3986,130,0.0102805
1000,1250,110,13202,225,0.0251086
1000,1250,160,27668,323,0.0424329
1000,1250,210,45702,420,0.0619362
1000,1250,260,67808,518,0.0874424
1000,1250,310,93076,616,0.11438
1000,1250,360,121514,714,0.143506
1000,1250,410,153138,812,0.181544
1000,1250,460,189012,909,0.225857
1000,1250,510,228252,1007,0.264697
1000,1250,560,270682,1105,0.307254
1000,1250,610,316264,1203,0.34739
1000,1250,660,365518,1300,0.414503
1000,1250,710,418754,1398,0.465848
