1000,250,10,2860,241,0.0031386
1000,250,60,2860,16,0.0023767
1000,250,110,2860,16,0.0023046
1000,250,160,2860,16,0.0023979
1000,250,210,2860,16,0.0022791
1000,250,260,2860,16,0.0023018
1000,250,310,2860,16,0.0023156
1000,250,360,2860,16,0.0022834
1000,250,410,2860,16,0.0022943
1000,250,460,2860,16,0.0022939
1000,250,510,2860,16,0.0022684
1000,500,10,3784,673,0.0057795
1000,500,60,3784,50,0.0030312
1000,500,110,3784,28,0.0029892
1000,500,160,3784,28,0.0030353
1000,500,210,3784,28,0.0034623
1000,500,260,3784,28,0.0029844
1000,500,310,3784,28,0.0029366
1000,500,360,3784,28,0.0029652
1000,500,410,3784,28,0.0029707
1000,500,460,3784,28,0.0029384
1000,500,510,3784,28,0.0029844
1000,750,10,4641,1117,0.0079012
1000,750,60,4641,68,0.0037258
1000,750,110,4641,38,0.0037163
1000,750,160,4641,38,0.0035928
1000,750,210,4641,38,0.0035649
1000,750,260,4641,38,0.0035447
1000,750,310,4641,38,0.0035331
1000,750,360,4641,38,0.0035318
1000,750,410,4641,38,0.0034169
1000,750,460,4641,38,0.0035327
1000,750,510,4641,38,0.003402
1000,1000,10,5509,1581,0.0101876
1000,1000,60,5509,100,0.0048989
1000,1000,110,5509,47,0.004209
1000,1000,160,5509,47,0.0041088
1000,1000,210,5509,47,0.0041372
1000,1000,260,5509,47,0.0041146
1000,1000,310,5509,47,0.0040867
1000,1000,360,5509,47,0.004102
1000,1000,410,5509,47,0.0040888
1000,1000,460,5509,47,0.0040716
1000,1000,510,5509,47,0.0041586
1000,1250,10,6344,2010,0.0129028
1000,1250,60,6344,225,0.0057019
1000,1250,110,6344,73,0.0050843
1000,1250,160,6344,57,0.005117
1000,1250,210,6344,57,0.0050892
1000,1250,260,6344,57,0.004979
1000,1250,310,6344,57,0.0050462
1000,1250,360,6344,57,0.0050311
1000,1250,410,6344,57,0.0050798
1000,1250,460,6344,57,0.0050526
1000,1250,510,6344,57,0.0054756
1000,1500,10,7287,2528,0.0203181
1000,1500,60,7287,453,0.007158
1000,1500,110,7287,100,0.0066075
1000,1500,160,7287,71,0.0060196
1000,1500,210,7287,71,0.0060403
1000,1500,260,7287,71,0.0060112
1000,1500,310,7287,71,0.0060261
1000,1500,360,7287,71,0.0061275
1000,1500,410,7287,71,0.0059279
1000,1500,460,7287,71,0.0060912
1000,1500,510,7287,71,0.006011
1000,1750,10,8083,2959,0.0198718
1000,1750,60,8083,539,0.0078811
1000,1750,110,8083,104,0.0067147
1000,1750,160,8083,74,0.0059952
1000,1750,210,8083,74,0.006275
1000,1750,260,8083,74,0.0062992
1000,1750,310,8083,74,0.0061674
1000,1750,360,8083,74,0.0062395
1000,1750,410,8083,74,0.0062168
1000,1750,460,8083,74,0.0061893
1000,1750,510,8083,74,0.0062824
1000,2000,10,9061,3459,0.0230622
1000,2000,60,9061,875,0.0102111
1000,2000,110,9061,157,0.0081664
1000,2000,160,9061,107,0.0074799
1000,2000,210,9061,93,0.008291
1000,2000,260,9061,93,0.0073543
1000,2000,310,9061,93,0.0072857
1000,2000,360,9061,93,0.0070122
1000,2000,410,9061,93,0.0072945
1000,2000,460,9061,93,0.0073034
1000,2000,510,9061,93,0.007266
1000,2250,10,9983,3881,0.02405
