10000,2500,10,81595,15595,0.174356
10000,2500,60,75547,1054,0.136116
10000,2500,110,101093,1041,0.172089
10000,2500,160,100484,986,0.172618
10000,2500,210,162870,1180,0.254917
10000,2500,260,73539,831,0.137603
10000,2500,310,99887,924,0.17546
10000,2500,360,129405,1019,0.217987
10000,2500,410,162109,1111,0.263728
10000,2500,460,197983,1205,0.31236
10000,2500,510,238303,1302,0.365602
10000,2750,10,82790,17330,0.188802
10000,2750,60,75572,1083,0.144952
10000,2750,110,101108,1055,0.18251
10000,2750,160,100494,996,0.183298
10000,2750,210,162880,1191,0.269545
10000,2750,260,73544,834,0.146756
10000,2750,310,99892,929,0.186555
10000,2750,360,129410,1026,0.231403
10000,2750,410,162114,1119,0.277681
10000,2750,460,197988,1212,0.328537
10000,2750,510,238308,1308,0.384306
10000,3000,10,83985,18880,0.202451
10000,3000,60,75597,1115,0.15413
10000,3000,110,101123,1072,0.192868
10000,3000,160,100504,1005,0.192825
10000,3000,210,162890,1201,0.281964
10000,3000,260,73549,841,0.155381
10000,3000,310,99897,935,0.196763
10000,3000,360,129415,1030,0.24285
10000,3000,410,162119,1123,0.29151
10000,3000,460,197993,1217,0.343458
10000,3000,510,238313,1313,0.400544
10000,3250,10,85180,20600,0.215625
10000,3250,60,75622,1137,0.162776
10000,3250,110,101138,1085,0.203497
10000,3250,160,100514,1015,0.204534
10000,3250,210,162900,1211,0.296967
10000,3250,260,73554,846,0.164359
10000,3250,310,99902,941,0.207633
10000,3250,360,129420,1034,0.256557
10000,3250,410,162124,1128,0.306427
10000,3250,460,197998,1222,0.360785
10000,3250,510,238318,1318,0.42019
10000,3500,10,86375,22308,0.229288
10000,3500,60,75647,1155,0.171576
10000,3500,110,101153,1105,0.212831
10000,3500,160,100524,1025,0.214477
10000,3500,210,162910,1210,0.309962
10000,3500,260,73559,851,0.172177
10000,3500,310,99907,946,0.217973
10000,3500,360,129425,1038,0.266073
10000,3500,410,162129,1134,0.31806
10000,3500,460,198003,1224,0.373555
10000,3500,510,238323,1319,0.433288
10000,3750,10,87570,24035,0.243795
10000,3750,60,75672,1185,0.180046
10000,3750,110,101168,1120,0.224148
10000,3750,160,100534,1035,0.225897
10000,3750,210,162920,1232,0.322354
10000,3750,260,73564,857,0.181341
10000,3750,310,99912,951,0.227729
10000,3750,360,129430,1046,0.278916
10000,3750,410,162134,1139,0.332684
10000,3750,460,198008,1231,0.390011
10000,3750,510,238328,1326,0.452116
10000,4000,10,88765,25681,0.258334
10000,4000,60,75697,1210,0.189259
10000,4000,110,101183,1135,0.234136
10000,4000,160,100544,1047,0.234863
10000,4000,210,162930,1243,0.337895
